Curso,Unidade de execução,Turno,Turma,Inscritos no turno,Dia da Semana,Início,Fim,Dia,Características da sala pedida para a aula
"LIGE, LIGE-PL",Gestão e Sistemas de Informação nas Organizações,GSIOTP02,"IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1",80,Ter,14:30:00,16:00:00,27/09/2022,Sala/anfiteatro aulas
"LIGE, LIGE-PL",Gestão e Sistemas de Informação nas Organizações,GSIOTP02,"IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1",80,Ter,14:30:00,16:00:00,20/09/2022,Sala/anfiteatro aulas
"LIGE, LIGE-PL",Gestão e Sistemas de Informação nas Organizações,GSIOTP02,"IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1",80,Qua,16:00:00,17:30:00,14/12/2022,Sala/anfiteatro aulas
"LIGE, LIGE-PL",Gestão e Sistemas de Informação nas Organizações,GSIOTP02,"IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1",80,Qua,16:00:00,17:30:00,07/12/2022,Sala/anfiteatro aulas
"LIGE, LIGE-PL",Gestão e Sistemas de Informação nas Organizações,GSIOTP02,"IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1",80,Qua,16:00:00,17:30:00,30/11/2022,Sala/anfiteatro aulas
"LIGE, LIGE-PL",Gestão e Sistemas de Informação nas Organizações,GSIOTP02,"IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1",80,Qua,16:00:00,17:30:00,23/11/2022,Sala/anfiteatro aulas
"LIGE, LIGE-PL",Gestão e Sistemas de Informação nas Organizações,GSIOTP02,"IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1",80,Qua,16:00:00,17:30:00,16/11/2022,Sala/anfiteatro aulas
"LIGE, LIGE-PL",Gestão e Sistemas de Informação nas Organizações,GSIOTP02,"IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1",80,Qua,16:00:00,17:30:00,09/11/2022,Sala/anfiteatro aulas
"LIGE, LIGE-PL",Gestão e Sistemas de Informação nas Organizações,GSIOTP02,"IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1",80,Qua,16:00:00,17:30:00,26/10/2022,Sala/anfiteatro aulas
"LIGE, LIGE-PL",Gestão e Sistemas de Informação nas Organizações,GSIOTP02,"IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1",80,Qua,16:00:00,17:30:00,19/10/2022,Sala/anfiteatro aulas
"LIGE, LIGE-PL",Gestão e Sistemas de Informação nas Organizações,GSIOTP02,"IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1",80,Qua,16:00:00,17:30:00,12/10/2022,Sala/anfiteatro aulas
"LIGE, LIGE-PL",Gestão e Sistemas de Informação nas Organizações,GSIOTP02,"IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1",80,Qua,16:00:00,17:30:00,28/09/2022,Sala/anfiteatro aulas
"LIGE, LIGE-PL",Gestão e Sistemas de Informação nas Organizações,GSIOTP02,"IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1",80,Qua,16:00:00,17:30:00,21/09/2022,Sala/anfiteatro aulas
DCTI,Métodos de Investigação em Ciências e Tecnologias da Informação,MICTITP01,DCTI-A-1,20,Seg,18:00:00,19:30:00,14/11/2022,Sala Aulas Mestrado
DCTI,Métodos de Investigação em Ciências e Tecnologias da Informação,MICTITP01,DCTI-A-1,20,Seg,18:00:00,19:30:00,07/11/2022,Sala Aulas Mestrado
DCTI,Métodos de Investigação em Ciências e Tecnologias da Informação,MICTITP01,DCTI-A-1,20,Seg,18:00:00,19:30:00,31/10/2022,Sala Aulas Mestrado
DCTI,Métodos de Investigação em Ciências e Tecnologias da Informação,MICTITP01,DCTI-A-1,20,Seg,18:00:00,19:30:00,24/10/2022,Sala Aulas Mestrado
DCTI,Métodos de Investigação em Ciências e Tecnologias da Informação,MICTITP01,DCTI-A-1,20,Seg,18:00:00,19:30:00,17/10/2022,Sala Aulas Mestrado
DCTI,Métodos de Investigação em Ciências e Tecnologias da Informação,MICTITP01,DCTI-A-1,20,Seg,18:00:00,19:30:00,10/10/2022,Sala Aulas Mestrado
DCTI,Métodos de Investigação em Ciências e Tecnologias da Informação,MICTITP01,DCTI-A-1,20,Seg,19:30:00,21:00:00,14/11/2022,Sala Aulas Mestrado
DCTI,Métodos de Investigação em Ciências e Tecnologias da Informação,MICTITP01,DCTI-A-1,20,Seg,19:30:00,21:00:00,07/11/2022,Sala Aulas Mestrado
DCTI,Métodos de Investigação em Ciências e Tecnologias da Informação,MICTITP01,DCTI-A-1,20,Seg,19:30:00,21:00:00,31/10/2022,Sala Aulas Mestrado
DCTI,Métodos de Investigação em Ciências e Tecnologias da Informação,MICTITP01,DCTI-A-1,20,Seg,19:30:00,21:00:00,24/10/2022,Sala Aulas Mestrado
DCTI,Métodos de Investigação em Ciências e Tecnologias da Informação,MICTITP01,DCTI-A-1,20,Seg,19:30:00,21:00:00,17/10/2022,Sala Aulas Mestrado
DCTI,Métodos de Investigação em Ciências e Tecnologias da Informação,MICTITP01,DCTI-A-1,20,Seg,19:30:00,21:00:00,10/10/2022,Sala Aulas Mestrado
MSIAD,Análise de Dados para Business Intelligence,01113T01,MSIAD-A1,38,Seg,18:00:00,19:30:00,21/11/2022,BYOD (Bring Your Own Device)
MSIAD,Análise de Dados para Business Intelligence,01113T01,MSIAD-A1,38,Seg,18:00:00,19:30:00,14/11/2022,BYOD (Bring Your Own Device)
MSIAD,Análise de Dados para Business Intelligence,01113T01,MSIAD-A1,38,Seg,18:00:00,19:30:00,07/11/2022,BYOD (Bring Your Own Device)
MSIAD,Análise de Dados para Business Intelligence,01113T01,MSIAD-A1,38,Seg,18:00:00,19:30:00,31/10/2022,BYOD (Bring Your Own Device)
MSIAD,Análise de Dados para Business Intelligence,01113T01,MSIAD-A1,38,Seg,18:00:00,19:30:00,24/10/2022,BYOD (Bring Your Own Device)
MSIAD,Análise de Dados para Business Intelligence,01113T01,MSIAD-A1,38,Seg,18:00:00,19:30:00,17/10/2022,BYOD (Bring Your Own Device)
MIA,Teoria e História da Arquitetura II,THAIITP01,"ARQ-B3, ARQ-B2, ARQ-B1",23,Seg,14:30:00,16:00:00,05/12/2022,Sala/anfiteatro aulas
MIA,Teoria e História da Arquitetura II,THAIITP01,"ARQ-B3, ARQ-B2, ARQ-B1",23,Seg,14:30:00,16:00:00,28/11/2022,Sala/anfiteatro aulas
MIA,Teoria e História da Arquitetura II,THAIITP01,"ARQ-B3, ARQ-B2, ARQ-B1",23,Seg,14:30:00,16:00:00,21/11/2022,Sala/anfiteatro aulas
MIA,Teoria e História da Arquitetura II,THAIITP01,"ARQ-B3, ARQ-B2, ARQ-B1",23,Seg,14:30:00,16:00:00,14/11/2022,Sala/anfiteatro aulas
MIA,Teoria e História da Arquitetura II,THAIITP01,"ARQ-B3, ARQ-B2, ARQ-B1",23,Seg,14:30:00,16:00:00,07/11/2022,Sala/anfiteatro aulas
MIA,Teoria e História da Arquitetura II,THAIITP01,"ARQ-B3, ARQ-B2, ARQ-B1",23,Seg,14:30:00,16:00:00,31/10/2022,Sala/anfiteatro aulas
MIA,Teoria e História da Arquitetura II,THAIITP01,"ARQ-B3, ARQ-B2, ARQ-B1",23,Seg,14:30:00,16:00:00,24/10/2022,Sala/anfiteatro aulas
MIA,Teoria e História da Arquitetura II,THAIITP01,"ARQ-B3, ARQ-B2, ARQ-B1",23,Seg,14:30:00,16:00:00,17/10/2022,Sala/anfiteatro aulas
MIA,Teoria e História da Arquitetura II,THAIITP01,"ARQ-B3, ARQ-B2, ARQ-B1",23,Seg,14:30:00,16:00:00,10/10/2022,Sala/anfiteatro aulas
MIA,Teoria e História da Arquitetura II,THAIITP01,"ARQ-B3, ARQ-B2, ARQ-B1",23,Seg,14:30:00,16:00:00,03/10/2022,Sala/anfiteatro aulas
MIA,Teoria e História da Arquitetura II,THAIITP01,"ARQ-B3, ARQ-B2, ARQ-B1",23,Seg,14:30:00,16:00:00,26/09/2022,Sala/anfiteatro aulas
MIA,Teoria e História da Arquitetura II,THAIITP01,"ARQ-B3, ARQ-B2, ARQ-B1",23,Seg,14:30:00,16:00:00,19/09/2022,Sala/anfiteatro aulas
LETI,Electromagnetismo,L2101PL05,"ET-B3, ET-B2, ET-B1",22,Sex,09:30:00,11:00:00,25/11/2022,Lab ISTA
LETI,Electromagnetismo,L2101PL05,"ET-B3, ET-B2, ET-B1",22,Sex,09:30:00,11:00:00,11/11/2022,Lab ISTA
LETI,Electromagnetismo,L2101PL05,"ET-B3, ET-B2, ET-B1",22,Sex,09:30:00,11:00:00,28/10/2022,Lab ISTA
LETI,Electromagnetismo,L2101PL05,"ET-B3, ET-B2, ET-B1",22,Sex,09:30:00,11:00:00,14/10/2022,Lab ISTA
LETI,Electromagnetismo,L2101PL05,"ET-B3, ET-B2, ET-B1",22,Sex,11:00:00,12:30:00,25/11/2022,Lab ISTA
LETI,Electromagnetismo,L2101PL05,"ET-B3, ET-B2, ET-B1",22,Sex,11:00:00,12:30:00,11/11/2022,Lab ISTA
LETI,Electromagnetismo,L2101PL05,"ET-B3, ET-B2, ET-B1",22,Sex,11:00:00,12:30:00,28/10/2022,Lab ISTA
LETI,Electromagnetismo,L2101PL05,"ET-B3, ET-B2, ET-B1",22,Sex,11:00:00,12:30:00,14/10/2022,Lab ISTA
MGSS,Análise e Avaliação Económica em Saúde,03474TP02,MGSSA1,42,Sex,09:30:00,11:00:00,02/12/2022,Sala Aulas Mestrado
MGSS,Análise e Avaliação Económica em Saúde,03474TP02,MGSSA1,42,Sex,09:30:00,11:00:00,25/11/2022,Sala Aulas Mestrado
MGSS,Análise e Avaliação Económica em Saúde,03474TP02,MGSSA1,42,Sex,09:30:00,11:00:00,18/11/2022,Sala Aulas Mestrado
MGSS,Análise e Avaliação Económica em Saúde,03474TP02,MGSSA1,42,Sex,09:30:00,11:00:00,11/11/2022,Sala Aulas Mestrado
MGSS,Análise e Avaliação Económica em Saúde,03474TP02,MGSSA1,42,Sex,09:30:00,11:00:00,04/11/2022,Sala Aulas Mestrado
MGSS,Análise e Avaliação Económica em Saúde,03474TP02,MGSSA1,42,Sex,11:00:00,12:30:00,02/12/2022,Sala Aulas Mestrado
MGSS,Análise e Avaliação Económica em Saúde,03474TP02,MGSSA1,42,Sex,11:00:00,12:30:00,25/11/2022,Sala Aulas Mestrado
MGSS,Análise e Avaliação Económica em Saúde,03474TP02,MGSSA1,42,Sex,11:00:00,12:30:00,18/11/2022,Sala Aulas Mestrado
MGSS,Análise e Avaliação Económica em Saúde,03474TP02,MGSSA1,42,Sex,11:00:00,12:30:00,11/11/2022,Sala Aulas Mestrado
MGSS,Análise e Avaliação Económica em Saúde,03474TP02,MGSSA1,42,Sex,11:00:00,12:30:00,04/11/2022,Sala Aulas Mestrado
LETI,Electrónica Programada e Processamento Digital de Sinais,L2004TP02,"ET-C6, ET-C5, ET-C4, ET-C3, ET-C2, ET-C1",58,Qua,13:00:00,14:30:00,07/12/2022,Sala de Aulas normal
LETI,Electrónica Programada e Processamento Digital de Sinais,L2004TP02,"ET-C6, ET-C5, ET-C4, ET-C3, ET-C2, ET-C1",58,Qua,13:00:00,14:30:00,30/11/2022,Sala de Aulas normal
LETI,Electrónica Programada e Processamento Digital de Sinais,L2004TP02,"ET-C6, ET-C5, ET-C4, ET-C3, ET-C2, ET-C1",58,Qua,13:00:00,14:30:00,23/11/2022,Sala de Aulas normal
LETI,Electrónica Programada e Processamento Digital de Sinais,L2004TP02,"ET-C6, ET-C5, ET-C4, ET-C3, ET-C2, ET-C1",58,Qua,13:00:00,14:30:00,16/11/2022,Sala de Aulas normal
LETI,Electrónica Programada e Processamento Digital de Sinais,L2004TP02,"ET-C6, ET-C5, ET-C4, ET-C3, ET-C2, ET-C1",58,Qua,13:00:00,14:30:00,09/11/2022,Sala de Aulas normal
LETI,Electrónica Programada e Processamento Digital de Sinais,L2004TP02,"ET-C6, ET-C5, ET-C4, ET-C3, ET-C2, ET-C1",58,Qua,13:00:00,14:30:00,02/11/2022,Sala de Aulas normal
LETI,Electrónica Programada e Processamento Digital de Sinais,L2004TP02,"ET-C6, ET-C5, ET-C4, ET-C3, ET-C2, ET-C1",58,Qua,13:00:00,14:30:00,26/10/2022,Sala de Aulas normal
LETI,Electrónica Programada e Processamento Digital de Sinais,L2004TP02,"ET-C6, ET-C5, ET-C4, ET-C3, ET-C2, ET-C1",58,Qua,13:00:00,14:30:00,19/10/2022,Sala de Aulas normal
LETI,Electrónica Programada e Processamento Digital de Sinais,L2004TP02,"ET-C6, ET-C5, ET-C4, ET-C3, ET-C2, ET-C1",58,Qua,13:00:00,14:30:00,12/10/2022,Sala de Aulas normal
LETI,Electrónica Programada e Processamento Digital de Sinais,L2004TP02,"ET-C6, ET-C5, ET-C4, ET-C3, ET-C2, ET-C1",58,Qua,13:00:00,14:30:00,28/09/2022,Sala de Aulas normal
LETI,Electrónica Programada e Processamento Digital de Sinais,L2004TP02,"ET-C6, ET-C5, ET-C4, ET-C3, ET-C2, ET-C1",58,Qua,13:00:00,14:30:00,21/09/2022,Sala de Aulas normal
LETI,Electrónica Programada e Processamento Digital de Sinais,L2004TP02,"ET-C6, ET-C5, ET-C4, ET-C3, ET-C2, ET-C1",58,Qua,13:00:00,14:30:00,14/09/2022,Sala de Aulas normal
MG,Contabilidade Avançada,M8488TP01,MGA2,47,Sex,11:00:00,12:30:00,07/10/2022,Sala Aulas Mestrado
MG,Contabilidade Avançada,M8488TP01,MGA2,47,Sex,09:30:00,11:00:00,07/10/2022,Sala Aulas Mestrado
MG,Contabilidade Avançada,M8488TP01,MGA2,47,Qua,11:00:00,12:30:00,12/10/2022,Sala Aulas Mestrado
MG,Contabilidade Avançada,M8488TP01,MGA2,47,Qua,11:00:00,12:30:00,28/09/2022,Sala Aulas Mestrado
MG,Contabilidade Avançada,M8488TP01,MGA2,47,Qua,11:00:00,12:30:00,21/09/2022,Sala Aulas Mestrado
MG,Contabilidade Avançada,M8488TP01,MGA2,47,Qua,11:00:00,12:30:00,14/09/2022,Sala Aulas Mestrado
MG,Contabilidade Avançada,M8488TP01,MGA2,47,Qua,09:30:00,11:00:00,12/10/2022,Sala Aulas Mestrado
MG,Contabilidade Avançada,M8488TP01,MGA2,47,Qua,09:30:00,11:00:00,28/09/2022,Sala Aulas Mestrado
MG,Contabilidade Avançada,M8488TP01,MGA2,47,Qua,09:30:00,11:00:00,21/09/2022,Sala Aulas Mestrado
MG,Contabilidade Avançada,M8488TP01,MGA2,47,Qua,09:30:00,11:00:00,14/09/2022,Sala Aulas Mestrado
MG,Contabilidade Avançada,M8488TP01,MGA2,47,Seg,09:30:00,11:00:00,10/10/2022,Sala Aulas Mestrado
MG,Contabilidade Avançada,M8488TP01,MGA2,47,Seg,09:30:00,11:00:00,03/10/2022,Sala Aulas Mestrado
MG,Contabilidade Avançada,M8488TP01,MGA2,47,Seg,09:30:00,11:00:00,26/09/2022,Sala Aulas Mestrado
MG,Contabilidade Avançada,M8488TP01,MGA2,47,Seg,09:30:00,11:00:00,19/09/2022,Sala Aulas Mestrado
MG,Contabilidade Avançada,M8488TP01,MGA2,47,Seg,09:30:00,11:00:00,12/09/2022,Sala Aulas Mestrado
MG,Contabilidade Avançada,M8488TP01,MGA2,47,Seg,11:00:00,12:30:00,10/10/2022,Sala Aulas Mestrado
MG,Contabilidade Avançada,M8488TP01,MGA2,47,Seg,11:00:00,12:30:00,03/10/2022,Sala Aulas Mestrado
MG,Contabilidade Avançada,M8488TP01,MGA2,47,Seg,11:00:00,12:30:00,26/09/2022,Sala Aulas Mestrado
MG,Contabilidade Avançada,M8488TP01,MGA2,47,Seg,11:00:00,12:30:00,19/09/2022,Sala Aulas Mestrado
MG,Contabilidade Avançada,M8488TP01,MGA2,47,Seg,11:00:00,12:30:00,12/09/2022,Sala Aulas Mestrado
CT,Igualdade de Género e Diversidade - Iniciação,IGD-ITP02,CI-CT-02,28,Seg,14:30:00,15:30:00,24/10/2022,Sala de Aulas normal
CT,Igualdade de Género e Diversidade - Iniciação,IGD-ITP02,CI-CT-02,28,Seg,14:30:00,17:30:00,17/10/2022,Sala de Aulas normal
CT,Igualdade de Género e Diversidade - Iniciação,IGD-ITP02,CI-CT-02,28,Seg,14:30:00,17:30:00,10/10/2022,Sala de Aulas normal
CT,Igualdade de Género e Diversidade - Iniciação,IGD-ITP02,CI-CT-02,28,Seg,14:30:00,17:30:00,03/10/2022,Sala de Aulas normal
LE,Economia da Organização Industrial,L5014PL02,"EC2, EC3.1",37,Qua,11:00:00,12:30:00,07/12/2022,Sala de Aulas normal
LE,Economia da Organização Industrial,L5014PL02,"EC2, EC3.1",37,Qua,11:00:00,12:30:00,30/11/2022,Sala de Aulas normal
LE,Economia da Organização Industrial,L5014PL02,"EC2, EC3.1",37,Qua,11:00:00,12:30:00,23/11/2022,Sala de Aulas normal
LE,Economia da Organização Industrial,L5014PL02,"EC2, EC3.1",37,Qua,11:00:00,12:30:00,16/11/2022,Sala de Aulas normal
LE,Economia da Organização Industrial,L5014PL02,"EC2, EC3.1",37,Qua,11:00:00,12:30:00,09/11/2022,Sala de Aulas normal
LE,Economia da Organização Industrial,L5014PL02,"EC2, EC3.1",37,Qua,11:00:00,12:30:00,02/11/2022,Sala de Aulas normal
LE,Economia da Organização Industrial,L5014PL02,"EC2, EC3.1",37,Qua,11:00:00,12:30:00,26/10/2022,Sala de Aulas normal
LE,Economia da Organização Industrial,L5014PL02,"EC2, EC3.1",37,Qua,11:00:00,12:30:00,19/10/2022,Sala de Aulas normal
LE,Economia da Organização Industrial,L5014PL02,"EC2, EC3.1",37,Qua,11:00:00,12:30:00,12/10/2022,Sala de Aulas normal
LE,Economia da Organização Industrial,L5014PL02,"EC2, EC3.1",37,Qua,11:00:00,12:30:00,28/09/2022,Sala de Aulas normal
LE,Economia da Organização Industrial,L5014PL02,"EC2, EC3.1",37,Qua,11:00:00,12:30:00,21/09/2022,Sala de Aulas normal
LE,Economia da Organização Industrial,L5014PL02,"EC2, EC3.1",37,Qua,11:00:00,12:30:00,14/09/2022,Sala de Aulas normal
"CT, LDSA, LMATD, LTDA, LTDE, LTDG, LTDIA, LTDSAU, LTDSEG",Trabalho em Equipa,00683TP01,CI-CT-01,28,Seg,09:30:00,12:30:00,17/10/2022,Sala de Aulas normal
"CT, LDSA, LMATD, LTDA, LTDE, LTDG, LTDIA, LTDSAU, LTDSEG",Trabalho em Equipa,00683TP01,CI-CT-01,28,Seg,09:30:00,12:30:00,03/10/2022,Sala de Aulas normal
LGRH,Relações Laborais,RLTP01,GRHB1,47,Ter,08:00:00,09:30:00,06/12/2022,Sala de Aulas normal
LGRH,Relações Laborais,RLTP01,GRHB1,47,Ter,08:00:00,09:30:00,29/11/2022,Sala de Aulas normal
LGRH,Relações Laborais,RLTP01,GRHB1,47,Ter,08:00:00,09:30:00,22/11/2022,Sala de Aulas normal
LGRH,Relações Laborais,RLTP01,GRHB1,47,Ter,08:00:00,09:30:00,15/11/2022,Sala de Aulas normal
LGRH,Relações Laborais,RLTP01,GRHB1,47,Ter,08:00:00,09:30:00,08/11/2022,Sala de Aulas normal
LGRH,Relações Laborais,RLTP01,GRHB1,47,Ter,08:00:00,09:30:00,25/10/2022,Sala de Aulas normal
LGRH,Relações Laborais,RLTP01,GRHB1,47,Ter,08:00:00,09:30:00,18/10/2022,Sala de Aulas normal
LGRH,Relações Laborais,RLTP01,GRHB1,47,Ter,08:00:00,09:30:00,11/10/2022,Sala de Aulas normal
LGRH,Relações Laborais,RLTP01,GRHB1,47,Ter,08:00:00,09:30:00,04/10/2022,Sala de Aulas normal
LGRH,Relações Laborais,RLTP01,GRHB1,47,Ter,08:00:00,09:30:00,27/09/2022,Sala de Aulas normal
LGRH,Relações Laborais,RLTP01,GRHB1,47,Ter,08:00:00,09:30:00,20/09/2022,Sala de Aulas normal
LGRH,Relações Laborais,RLTP01,GRHB1,47,Ter,08:00:00,09:30:00,13/09/2022,Sala de Aulas normal
LGRH,Relações Laborais,RLTP01,GRHB1,47,Qua,08:00:00,09:30:00,07/12/2022,Sala de Aulas normal
LGRH,Relações Laborais,RLTP01,GRHB1,47,Qua,08:00:00,09:30:00,30/11/2022,Sala de Aulas normal
LGRH,Relações Laborais,RLTP01,GRHB1,47,Qua,08:00:00,09:30:00,23/11/2022,Sala de Aulas normal
LGRH,Relações Laborais,RLTP01,GRHB1,47,Qua,08:00:00,09:30:00,16/11/2022,Sala de Aulas normal
LGRH,Relações Laborais,RLTP01,GRHB1,47,Qua,08:00:00,09:30:00,09/11/2022,Sala de Aulas normal
LGRH,Relações Laborais,RLTP01,GRHB1,47,Qua,08:00:00,09:30:00,02/11/2022,Sala de Aulas normal
LGRH,Relações Laborais,RLTP01,GRHB1,47,Qua,08:00:00,09:30:00,26/10/2022,Sala de Aulas normal
LGRH,Relações Laborais,RLTP01,GRHB1,47,Qua,08:00:00,09:30:00,19/10/2022,Sala de Aulas normal
LGRH,Relações Laborais,RLTP01,GRHB1,47,Qua,08:00:00,09:30:00,12/10/2022,Sala de Aulas normal
LGRH,Relações Laborais,RLTP01,GRHB1,47,Qua,08:00:00,09:30:00,28/09/2022,Sala de Aulas normal
LGRH,Relações Laborais,RLTP01,GRHB1,47,Qua,08:00:00,09:30:00,21/09/2022,Sala de Aulas normal
LGRH,Relações Laborais,RLTP01,GRHB1,47,Qua,08:00:00,09:30:00,14/09/2022,Sala de Aulas normal
LGRH,Relações Laborais,RLTP01,GRHB1,47,Sex,08:00:00,09:30:00,02/12/2022,Sala/anfiteatro aulas
LGRH,Relações Laborais,RLTP01,GRHB1,47,Sex,08:00:00,09:30:00,25/11/2022,Sala/anfiteatro aulas
LGRH,Relações Laborais,RLTP01,GRHB1,47,Sex,08:00:00,09:30:00,18/11/2022,Sala/anfiteatro aulas
LGRH,Relações Laborais,RLTP01,GRHB1,47,Sex,08:00:00,09:30:00,11/11/2022,Sala/anfiteatro aulas
LGRH,Relações Laborais,RLTP01,GRHB1,47,Sex,08:00:00,09:30:00,04/11/2022,Sala/anfiteatro aulas
LGRH,Relações Laborais,RLTP01,GRHB1,47,Sex,08:00:00,09:30:00,28/10/2022,Sala/anfiteatro aulas
LGRH,Relações Laborais,RLTP01,GRHB1,47,Sex,08:00:00,09:30:00,21/10/2022,Sala/anfiteatro aulas
LGRH,Relações Laborais,RLTP01,GRHB1,47,Sex,08:00:00,09:30:00,14/10/2022,Sala/anfiteatro aulas
LGRH,Relações Laborais,RLTP01,GRHB1,47,Sex,08:00:00,09:30:00,07/10/2022,Sala/anfiteatro aulas
LGRH,Relações Laborais,RLTP01,GRHB1,47,Sex,08:00:00,09:30:00,30/09/2022,Sala/anfiteatro aulas
LGRH,Relações Laborais,RLTP01,GRHB1,47,Sex,08:00:00,09:30:00,23/09/2022,Sala/anfiteatro aulas
LGRH,Relações Laborais,RLTP01,GRHB1,47,Sex,08:00:00,09:30:00,16/09/2022,Sala/anfiteatro aulas
"CIIBS, MEECult, MEGC, MMA",Marketing Cultural,01976TP02,"CI-IBS-1, MEGCB1, MEGC-A2, MEGC-A1",55,Ter,18:00:00,20:00:00,06/12/2022,Sala Aulas Mestrado
"CIIBS, MEECult, MEGC, MMA",Marketing Cultural,01976TP02,"CI-IBS-1, MEGCB1, MEGC-A2, MEGC-A1",55,Ter,18:00:00,20:00:00,29/11/2022,Sala Aulas Mestrado
"CIIBS, MEECult, MEGC, MMA",Marketing Cultural,01976TP02,"CI-IBS-1, MEGCB1, MEGC-A2, MEGC-A1",55,Ter,18:00:00,20:00:00,22/11/2022,Sala Aulas Mestrado
"CIIBS, MEECult, MEGC, MMA",Marketing Cultural,01976TP02,"CI-IBS-1, MEGCB1, MEGC-A2, MEGC-A1",55,Ter,18:00:00,20:00:00,15/11/2022,Sala Aulas Mestrado
"CIIBS, MEECult, MEGC, MMA",Marketing Cultural,01976TP02,"CI-IBS-1, MEGCB1, MEGC-A2, MEGC-A1",55,Ter,18:00:00,20:00:00,08/11/2022,Sala Aulas Mestrado
"CIIBS, MEECult, MEGC, MMA",Marketing Cultural,01976TP02,"CI-IBS-1, MEGCB1, MEGC-A2, MEGC-A1",55,Ter,18:00:00,20:00:00,25/10/2022,Sala Aulas Mestrado
"CIIBS, MEECult, MEGC, MMA",Marketing Cultural,01976TP02,"CI-IBS-1, MEGCB1, MEGC-A2, MEGC-A1",55,Ter,18:00:00,20:00:00,18/10/2022,Sala Aulas Mestrado
"CIIBS, MEECult, MEGC, MMA",Marketing Cultural,01976TP02,"CI-IBS-1, MEGCB1, MEGC-A2, MEGC-A1",55,Ter,18:00:00,20:00:00,11/10/2022,Sala Aulas Mestrado
"CIIBS, MEECult, MEGC, MMA",Marketing Cultural,01976TP02,"CI-IBS-1, MEGCB1, MEGC-A2, MEGC-A1",55,Ter,18:00:00,20:00:00,04/10/2022,Sala Aulas Mestrado
"CIIBS, MEECult, MEGC, MMA",Marketing Cultural,01976TP02,"CI-IBS-1, MEGCB1, MEGC-A2, MEGC-A1",55,Ter,18:00:00,20:00:00,27/09/2022,Sala Aulas Mestrado
"LETI, LEI, LEI-PL, LIGE, LIGE-PL",Programação Orientada para Objectos,L5315PL10,"EI-B8, EI-B7, EI-B6, EI-B5",13,Ter,11:00:00,12:30:00,06/12/2022,Laboratório de Informática
"LETI, LEI, LEI-PL, LIGE, LIGE-PL",Programação Orientada para Objectos,L5315PL10,"EI-B8, EI-B7, EI-B6, EI-B5",13,Ter,11:00:00,12:30:00,29/11/2022,Laboratório de Informática
"LETI, LEI, LEI-PL, LIGE, LIGE-PL",Programação Orientada para Objectos,L5315PL10,"EI-B8, EI-B7, EI-B6, EI-B5",13,Ter,11:00:00,12:30:00,22/11/2022,Laboratório de Informática
"LETI, LEI, LEI-PL, LIGE, LIGE-PL",Programação Orientada para Objectos,L5315PL10,"EI-B8, EI-B7, EI-B6, EI-B5",13,Ter,11:00:00,12:30:00,15/11/2022,Laboratório de Informática
"LETI, LEI, LEI-PL, LIGE, LIGE-PL",Programação Orientada para Objectos,L5315PL10,"EI-B8, EI-B7, EI-B6, EI-B5",13,Ter,11:00:00,12:30:00,08/11/2022,Laboratório de Informática
"LETI, LEI, LEI-PL, LIGE, LIGE-PL",Programação Orientada para Objectos,L5315PL10,"EI-B8, EI-B7, EI-B6, EI-B5",13,Ter,11:00:00,12:30:00,25/10/2022,Laboratório de Informática
